__time,/imu/angular_velocity/x,/imu/angular_velocity/y,/imu/angular_velocity/z,/imu/angular_velocity_covariance[0;0],/imu/angular_velocity_covariance[0;1],/imu/angular_velocity_covariance[0;2],/imu/angular_velocity_covariance[1;1],/imu/angular_velocity_covariance[1;2],/imu/angular_velocity_covariance[2;2],/imu/header/seq,/imu/header/stamp,/imu/linear_acceleration/x,/imu/linear_acceleration/y,/imu/linear_acceleration/z,/imu/linear_acceleration_covariance[0;0],/imu/linear_acceleration_covariance[0;1],/imu/linear_acceleration_covariance[0;2],/imu/linear_acceleration_covariance[1;1],/imu/linear_acceleration_covariance[1;2],/imu/linear_acceleration_covariance[2;2],/imu/orientation/pitch_deg,/imu/orientation/roll_deg,/imu/orientation/w,/imu/orientation/x,/imu/orientation/y,/imu/orientation/yaw_deg,/imu/orientation/z,/imu/orientation_covariance[0;0],/imu/orientation_covariance[0;1],/imu/orientation_covariance[0;2],/imu/orientation_covariance[1;1],/imu/orientation_covariance[1;2],/imu/orientation_covariance[2;2]
111.180000,-0.004299,-0.044436,0.510003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,226.000000,111.179000,0.054865,0.269812,9.702847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311095,-0.004253,0.999948,-0.000064,-0.002714,718.878540,-0.009786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.280000,0.095855,-0.015057,0.489399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,227.000000,111.279000,0.137967,0.135798,9.895976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.306743,-0.011715,0.999867,-0.000059,-0.002678,721.846359,0.016111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.380000,0.016349,-0.000272,0.492582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,228.000000,111.379000,0.132169,0.355298,9.743067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311926,-0.000549,0.999122,0.000109,-0.002720,724.792344,0.041809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.480000,0.078233,-0.008793,0.476569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.000000,111.479000,0.085520,0.229413,9.901279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.307543,-0.008585,0.997740,0.000105,-0.002683,727.698633,0.067132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.580000,0.017115,0.034817,0.515358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230.000000,111.579000,0.069078,0.269629,9.775041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311460,0.000463,0.995685,0.000256,-0.002706,730.644679,0.092758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.680000,-0.005631,0.047405,0.509815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.000000,111.679000,0.103874,0.328271,9.801071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310141,-0.001964,0.992976,0.000303,-0.002690,733.586447,0.118286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.780000,0.054306,-0.023988,0.504663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,232.000000,111.779000,0.145785,0.193638,9.764061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.312165,-0.000649,0.989603,0.000386,-0.002697,736.535447,0.143798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.880000,-0.018467,0.037586,0.487905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.000000,111.879000,0.068750,0.253041,9.770331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.308386,-0.028575,0.985545,0.000210,-0.002695,739.504946,0.169391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.980000,0.037694,-0.009696,0.534037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,234.000000,111.979000,0.135437,0.232923,9.901737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309842,-0.009975,0.980838,0.000441,-0.002669,742.467134,0.194808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.080000,-0.023046,0.013066,0.515113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,235.000000,112.079000,0.170408,0.392635,9.779690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311331,-0.003950,0.975433,0.000565,-0.002658,745.450970,0.220279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.180000,-0.009331,0.003835,0.534614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,236.000000,112.179000,0.091451,0.193578,9.755568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310113,-0.004136,0.969417,0.000629,-0.002632,748.411365,0.245403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.280000,-0.020701,-0.063161,0.544347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,237.000000,112.279000,0.044646,0.287335,9.735288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.314890,-0.001046,0.962744,0.000734,-0.002648,751.376211,0.270400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.380000,-0.092070,0.043970,0.591331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,238.000000,112.379000,0.160439,0.372213,9.895627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.307306,-0.011563,0.955305,0.000696,-0.002592,754.388201,0.295608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.480000,-0.035848,0.006643,0.548619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,239.000000,112.479000,0.067015,0.162440,9.860625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.312040,-0.000977,0.947316,0.000864,-0.002582,757.360973,0.320289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.580000,-0.058430,0.072070,0.502923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,112.579000,0.161042,0.435613,9.679112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.303366,-0.016151,0.938703,0.000780,-0.002534,760.329078,0.344716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.680000,-0.001990,-0.023720,0.551931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,241.000000,112.679000,0.010382,0.041993,9.877384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310927,-0.004030,0.929595,0.000967,-0.002535,763.255514,0.368573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.780000,0.018778,-0.026106,0.512800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,242.000000,112.779000,0.121704,0.342657,9.854944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310255,-0.004198,0.919786,0.001029,-0.002505,766.209493,0.392412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.880000,-0.052265,-0.046403,0.533223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,243.000000,112.879000,0.101211,0.296019,9.734664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.312876,0.000384,0.909412,0.001139,-0.002482,769.150558,0.415887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.980000,-0.021744,0.045210,0.550858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,244.000000,112.979000,0.168984,0.213692,9.785209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309294,0.000395,0.898284,0.001189,-0.002423,772.132234,0.439406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.080000,-0.078373,0.021452,0.518331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,245.000000,113.079000,0.143966,0.455433,9.800667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.301477,-0.023283,0.886608,0.001037,-0.002427,775.099209,0.462514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.180000,-0.014527,0.003282,0.517604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,246.000000,113.179000,-0.019101,0.120684,9.743610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311009,-0.000181,0.874370,0.001316,-0.002374,778.058273,0.485253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.280000,-0.117350,-0.036460,0.524508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,247.000000,113.279000,0.147356,0.444255,9.835086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.302971,-0.020939,0.861712,0.001184,-0.002371,780.980728,0.507391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.380000,-0.007046,-0.014223,0.519715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,248.000000,113.379000,0.057967,0.038506,9.858282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310545,0.000511,0.848419,0.001438,-0.002297,783.919080,0.529318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.480000,-0.017970,-0.015254,0.514876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,249.000000,113.479000,0.126930,0.336802,9.790600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310902,0.002448,0.834425,0.001513,-0.002252,786.887298,0.551115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.580000,-0.015727,-0.025547,0.492310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250.000000,113.579000,0.107733,0.312870,9.675598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.313121,-0.003400,0.819972,0.001540,-0.002258,789.835323,0.572396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.680000,-0.073674,0.027561,0.531698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,251.000000,113.679000,0.112719,0.249327,9.917911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.308290,-0.001004,0.804883,0.001589,-0.002171,792.801598,0.593428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.780000,0.001251,-0.077878,0.495477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,252.000000,113.779000,0.029048,0.283869,9.857819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.304613,-0.012512,0.789158,0.001546,-0.002165,795.785671,0.614184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.880000,-0.066993,-0.037385,0.536418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,253.000000,113.879000,0.130915,0.251083,9.717321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311469,0.005216,0.773159,0.001759,-0.002073,798.722662,0.634207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.980000,0.083118,-0.035914,0.489290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,254.000000,113.979000,0.116469,0.154090,9.877501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.305835,-0.016014,0.756805,0.001639,-0.002111,801.632821,0.653635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.080000,-0.060274,-0.054591,0.544673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255.000000,114.079000,0.083048,0.284774,9.739240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311122,0.003638,0.739685,0.001851,-0.001987,804.590380,0.672948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.180000,-0.077174,0.035339,0.505754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,256.000000,114.179000,0.176180,0.301530,9.789660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.307642,0.006243,0.722109,0.001897,-0.001901,807.541815,0.691774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.280000,0.016093,-0.077204,0.515204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,257.000000,114.279000,0.037490,0.268929,9.785173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309968,0.002350,0.704043,0.001935,-0.001890,810.495095,0.710153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.380000,-0.018419,-0.007673,0.548335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,258.000000,114.379000,0.175356,0.231238,9.684777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309863,-0.004434,0.685510,0.001942,-0.001882,813.448166,0.728058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.480000,-0.027152,-0.038038,0.520574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,259.000000,114.479000,0.012003,0.246080,10.018545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.304032,-0.006283,0.666669,0.001941,-0.001810,816.378615,0.745349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.580000,-0.058528,-0.005698,0.550927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,260.000000,114.579000,0.142030,0.301254,9.718156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.306869,0.012001,0.647313,0.002109,-0.001654,819.321055,0.762220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.680000,0.034978,-0.034520,0.498849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,261.000000,114.679000,0.128307,0.247405,9.826488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.308941,-0.002521,0.627266,0.002086,-0.001708,822.302227,0.778800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.780000,0.077531,-0.017417,0.440115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,262.000000,114.779000,0.085175,0.335452,9.684452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.312253,0.002317,0.607245,0.002177,-0.001639,825.218516,0.794510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.880000,-0.123449,-0.026233,0.542148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,263.000000,114.879000,0.109939,0.279957,9.915945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.305787,0.005360,0.586786,0.002188,-0.001528,828.141206,0.809738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.980000,-0.025288,-0.299902,-0.450394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,264.000000,114.979000,-1.692245,1.681238,9.313430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.161785,0.008775,0.583777,0.001191,-0.000762,828.566598,0.811913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.080000,0.080341,0.003279,0.292631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,265.000000,115.079000,1.723679,-1.339206,10.217767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.306266,-0.009848,0.573543,0.002140,-0.001603,830.004450,0.819171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.180000,-0.042681,-0.012296,0.339719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,266.000000,115.179000,0.151937,0.275391,9.829400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311661,-0.001248,0.559827,0.002248,-0.001532,831.912103,0.828605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.280000,-0.008620,-0.030163,0.346655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267.000000,115.279000,0.076515,0.097944,9.707420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.314002,-0.001397,0.545553,0.002290,-0.001505,833.874828,0.838072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.380000,0.059344,0.041919,0.306576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.000000,115.379000,0.048678,0.110850,9.891593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.308631,-0.002982,0.531438,0.002268,-0.001453,835.794368,0.847093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.480000,-0.023571,0.015516,0.388171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,269.000000,115.479000,0.104469,0.190218,9.733729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311489,-0.002871,0.517012,0.002314,-0.001427,837.735642,0.855974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.580000,0.092338,0.047080,0.297370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.000000,115.579000,0.076776,0.179673,9.781563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.304711,0.006995,0.502492,0.002330,-0.001283,839.669695,0.864578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.680000,0.148214,0.021795,0.271382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,271.000000,115.679000,0.068025,0.050004,9.742368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.306015,0.015424,0.488115,0.002396,-0.001186,841.566251,0.872775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.780000,-0.001090,0.036469,0.383294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,272.000000,115.779000,0.114004,0.254857,9.825463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.307806,-0.000996,0.473196,0.002362,-0.001279,843.515873,0.880953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.880000,-0.081783,0.071229,0.377309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,273.000000,115.879000,0.065128,0.282814,9.862276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.305996,-0.009704,0.458051,0.002335,-0.001298,845.477025,0.888922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.980000,-0.088386,-0.054258,0.346210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.000000,115.979000,0.006033,0.169041,9.879545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.308065,0.014419,0.443327,0.002466,-0.001079,847.367006,0.896356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.080000,0.017870,-0.013795,0.351256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.000000,116.079000,0.118741,0.100962,9.584940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.303091,0.009241,0.428396,0.002425,-0.001060,849.268197,0.903587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.180000,-0.048546,-0.003497,0.357181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,276.000000,116.179000,0.159004,0.327715,9.856706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.305348,-0.020480,0.412957,0.002353,-0.001263,851.218481,0.910747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.280000,-0.047395,-0.079057,0.374234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,277.000000,116.279000,-0.056438,0.106986,9.808701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.313644,0.001140,0.397393,0.002516,-0.001079,853.169173,0.917644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.380000,-0.019423,-0.079098,0.369861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278.000000,116.379000,0.094871,0.173726,10.000774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.307542,0.003422,0.381558,0.002492,-0.000996,855.139436,0.924341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.480000,-0.146985,0.001139,0.354420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,279.000000,116.479000,0.209902,0.336042,9.655295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.299706,-0.030727,0.365842,0.002336,-0.001206,857.081059,0.930673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.580000,0.033061,-0.048626,0.340830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,280.000000,116.579000,-0.069644,-0.007088,9.851283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.314642,-0.002673,0.350097,0.002564,-0.000983,859.013360,0.936709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.680000,0.018780,0.036778,0.331556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,281.000000,116.679000,0.122007,0.150704,9.811843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311079,0.000143,0.334159,0.002559,-0.000906,860.957073,0.942513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.780000,0.110439,0.018052,0.330121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,282.000000,116.779000,0.094803,0.151740,9.768320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.304014,-0.012010,0.317868,0.002482,-0.000943,862.931810,0.948131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.880000,0.022227,0.009755,0.364459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,283.000000,116.879000,0.072937,0.139514,9.771576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311145,0.003018,0.301748,0.002597,-0.000794,864.874617,0.953384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.980000,-0.042914,0.023161,0.332944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,284.000000,116.979000,0.074460,0.275341,9.871585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311415,0.000048,0.285455,0.002605,-0.000775,866.827770,0.958388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.080000,0.164559,0.031609,0.286143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,285.000000,117.079000,0.014017,-0.043373,9.721289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300095,0.013342,0.269040,0.002554,-0.000592,868.785548,0.963125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.180000,0.071228,0.031564,0.344159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,286.000000,117.179000,0.193358,0.251620,9.836284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.306875,0.014630,0.252538,0.002623,-0.000553,870.744381,0.967583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.280000,-0.023027,0.018986,0.369566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,287.000000,117.279000,0.041970,0.272907,9.771697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311141,0.000336,0.235963,0.002639,-0.000638,872.703061,0.971758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.380000,-0.001745,-0.041272,0.368101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,288.000000,117.379000,-0.013954,0.234877,9.938169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310506,-0.005177,0.219428,0.002634,-0.000639,874.648997,0.975625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.480000,0.091936,-0.006385,0.343212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.000000,117.479000,0.157760,-0.026976,9.576076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300122,0.033012,0.202772,0.002623,-0.000249,876.601650,0.979222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.580000,0.001209,-0.004320,0.338415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.000000,117.579000,0.107091,0.379214,9.805184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.307814,0.000027,0.186029,0.002639,-0.000499,878.557711,0.982541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.680000,0.058229,-0.005485,0.294210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.000000,117.679000,-0.005811,0.172876,9.934566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311729,0.001028,0.169143,0.002683,-0.000451,880.523890,0.985588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.780000,-0.091579,-0.000814,0.356979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.000000,117.779000,0.103145,0.230477,9.796661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.308269,-0.002923,0.152616,0.002655,-0.000436,882.442796,0.988282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.880000,-0.131112,0.019221,0.365317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,293.000000,117.879000,0.158806,0.274474,9.803364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.304672,-0.014031,0.136002,0.002617,-0.000483,884.366885,0.990705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.980000,-0.025763,-0.051280,0.345848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,294.000000,117.979000,-0.047861,0.035652,9.752166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.313870,-0.000393,0.119056,0.002719,-0.000330,886.324748,0.992884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.080000,-0.028444,0.030441,0.365336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,118.079000,0.161041,0.179000,9.841754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310873,-0.002836,0.101893,0.002696,-0.000301,888.303537,0.994792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.180000,-0.072613,0.073403,0.392361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,296.000000,118.179000,0.167999,0.224670,9.735779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300270,-0.023509,0.085170,0.002593,-0.000428,890.228381,0.996363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.280000,0.033353,0.027878,0.336379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.000000,118.279000,0.035665,0.061797,9.737954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.308642,0.005362,0.068133,0.002690,-0.000137,892.186484,0.997673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.380000,0.049370,0.018549,0.302323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.000000,118.379000,0.006879,0.255052,9.964533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311240,-0.000870,0.050929,0.002712,-0.000146,894.161415,0.998699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.480000,0.011325,-0.070200,0.371656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.000000,118.479000,0.021827,0.156349,9.937098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.303503,-0.021486,0.033899,0.002641,-0.000277,896.114744,0.999422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.580000,0.041745,0.094868,0.347404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,118.579000,0.157578,0.078621,9.528280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.296002,0.019429,0.016872,0.002586,0.000126,898.066464,0.999854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.680000,0.065894,0.021707,0.332431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301.000000,118.679000,0.062038,0.190341,9.866731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310036,0.005203,-0.000232,0.002706,0.000046,900.026547,0.999996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.780000,0.008091,-0.018395,0.361625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,302.000000,118.779000,0.038571,0.217678,9.858345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.306232,-0.016228,-0.017085,0.002674,-0.000096,901.957963,0.999850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
