timestamp,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,orientation_x,orientation_y,orientation_z,orientation_w,roll_deg,pitch_deg
89.579,0.00685023718133256,0.0019075069867490874,-0.0002545462820062842,0.05589550432994055,-0.007927049908671059,9.76931070050912,9.812280613232378e-05,-0.0026098114046588313,-0.058785769931598786,0.9982672049656326,-6.740336843053114,-0.29788449597566385
89.679,0.04545981984972458,0.021689173282195103,-0.023017665125756457,0.05905570826875996,-0.001212557883857322,9.778918867756733,0.0001126814790490584,-0.0026039927275189768,-0.05903608251291833,0.9982524467720014,-6.769074677083535,-0.29711316140807614
89.779,0.019119174844097277,0.01866502582703725,-0.02252575822405814,0.04525711550674121,0.03467852674544536,9.817830917821656,0.00010261176451512047,-0.002606400939644627,-0.05929223420901712,0.9982372599274536,-6.7984764833042055,-0.2974492186228226
89.879,0.010495870101022098,0.008607750874637552,-0.002790751045057941,0.05866584564105143,-0.009539778204458931,9.807971714050213,9.689929307580064e-05,-0.002608734856465235,-0.059537545469998156,0.9982226534157514,-6.826635576020835,-0.29774792078245743
89.979,-0.010976156368430539,-0.0062063354175990884,0.0006192570920007261,0.031546841064690224,0.018368163760851642,9.821116873395885,9.709782109459667e-05,-0.0026081119703900506,-0.0597775035914154,0.9982083141250333,-6.854182110782569,-0.29766835916164264
90.079,0.011111526344807015,0.003824425766445065,-0.0003141731544769848,0.062082560307563525,-0.019945361105188707,9.778677349797768,9.425860505566995e-05,-0.002610346376783104,-0.06001721738725508,0.9981939244576675,-6.88170027849739,-0.2979365032710488
90.179,0.026639239924461006,0.020210242326402596,-0.025882080062897023,0.05014582883569178,0.03265110110966866,9.80311770380003,0.00010144393671658026,-0.0026069830220384962,-0.060247331409819485,0.998180070130959,-6.908119382593724,-0.2974955506548633
90.279,-0.0038001103692581395,-0.0032476928597074063,0.000381656287883489,0.04357764494208281,-0.009929203758198758,9.830964870597132,9.530779325958982e-05,-0.002610132407731623,-0.06045560935876564,0.9981674696273661,-6.93202849225869,-0.29789211164909596
90.379,0.029522243234796016,0.023304038168212027,-0.026789879394724624,0.06446285179844424,0.014438366161370867,9.744314780912125,0.00010611719421918387,-0.0026056201282789178,-0.06070490283031176,0.9981523502227757,-6.960651175886597,-0.29729355184325895
90.479,0.02009774302478611,0.02125904672839045,-0.02900737543559208,0.04397648567598069,0.026599514815200318,9.802689435514923,9.970421615140272e-05,-0.002604669156551597,-0.06098436100020873,0.9981353182164482,-6.99273252965658,-0.2972211128051335
90.579,0.020976762886705566,0.02062336752300064,-0.03128651376607258,0.04841930264820137,0.007449254159681825,9.807917517864695,9.430829364458034e-05,-0.0026042005475617534,-0.06217332878831834,0.9980619652270262,-7.1292370149550095,-0.29717048285563635
90.679,0.02360410197821468,0.020152267981494845,-0.03245979816977195,0.05110104037560034,0.005203603125198182,9.803656371575087,9.064200956146305e-05,-0.002605089892232658,-0.06338771137866628,0.9979855727097734,-7.268670449905689,-0.29726290021161056
90.779,0.024677194882236932,0.021604781882884273,-0.03214080780548881,0.050790904081503635,0.002079777787687274,9.797726059857334,8.942156061943303e-05,-0.002604204895565865,-0.06458531609129846,0.9979087869470002,-7.40618861936626,-0.2971353684060563
90.879,0.022929055456361633,0.021607910454306777,-0.03180867553988262,0.05094553110560515,0.0061133492571498575,9.799337227157606,8.599031165957897e-05,-0.0026042376038410506,-0.06579538165664692,0.9978297341254295,-7.545147902541621,-0.2971289880832043
90.979,0.029302643948618215,0.016112402407918596,-0.03209842844589297,0.04399696460173097,-0.003374702828914662,9.798783274399646,7.784641824333035e-05,-0.002606088599925405,-0.06701478050882992,0.997748576263328,-7.68518896844445,-0.29736692680274773
91.079,0.0077925230704620554,0.0019625435798725738,-0.00010999981657666206,0.06013307872292015,-0.030390717050273932,9.809589707007307,7.76682619112296e-05,-0.0026116865102113525,-0.06733488014188983,0.997727010247538,-7.721953431150702,-0.29799902934898714
91.179,0.04837014172363072,0.022103591836784384,-0.02456799906922941,0.05736664423966334,0.00146550211396561,9.779284462335859,9.22953208731821e-05,-0.0026071909299303624,-0.06757364901143458,0.9977108779582933,-7.7493810749308265,-0.2973648286635429
91.279,-0.006593013600846411,-0.0073418575771310585,-1.883551364268054e-05,0.03424653243581174,0.02888160747345639,9.849886441338429,7.673546000800601e-05,-0.0026103860436693543,-0.06779863508928743,0.9976956074256327,-7.775217728568332,-0.29784406962353965
91.379,0.02458367016402094,0.022436445586928522,-0.032863239491889205,0.06064119972831496,0.027036943951388014,9.759305568873078,7.984486722902093e-05,-0.0026048577798273714,-0.06856930602698619,0.9976429514669674,-7.8637375434413475,-0.2971651016423029
91.479,0.022962985138783153,0.0215827292371129,-0.03179219142867241,0.049069123184271285,0.006631133920934412,9.8023331641665,7.627508358658504e-05,-0.002604882593197719,-0.06976537876042695,0.9975600236051971,-8.00112675968252,-0.29716077971536536
91.579,0.026245453348555492,0.022596826466984084,-0.03191056191876497,0.052836371540597574,0.004130011658234351,9.800260605849678,7.249584825593793e-05,-0.0026055245470999913,-0.07097962781726429,0.9974743597812974,-8.140615619446267,-0.2972287128113392
91.679,0.02403395798732754,0.023711968503785326,-0.03270239891276147,0.04844692667992355,-0.003958735420252208,9.788239516561848,6.774009536758863e-05,-0.002605843119655495,-0.07219108811098968,0.9973874130899519,-8.279795844647055,-0.29726844174132905
91.779,0.02017710938495365,0.024062347318943376,-0.0324965645830517,0.05169650007538809,0.01847826091744785,9.809466796235142,6.568326128136845e-05,-0.0026057027073357786,-0.07340253406687144,0.9972989892663442,-8.418987422260665,-0.2972338875315582
91.879,0.025463030764392002,0.026992093115653933,-0.036579195420077634,0.052832448437838304,-0.0014370738545522385,9.797049972608246,6.440353491176991e-05,-0.002605918722317659,-0.07461438342629458,0.9972090547250918,-8.558238056494377,-0.2972335388470031
91.979,0.02472657561956454,0.020939726754526992,-0.03134896437135008,0.048481647890294785,0.0074995287715418045,9.804714056023228,6.020309130303947e-05,-0.0026055091550967005,-0.07581908363155312,0.997118184697733,-8.696678839884227,-0.29718720885683075
92.079,0.02259596985915232,0.021297527912867056,-0.031669348853537414,0.051989578441727344,0.006381924996429346,9.798690527320904,5.660915613138428e-05,-0.0026058390036977847,-0.07703468350786555,0.9970250066750249,-8.836385321477586,-0.29722041402985977
92.179,0.02277648588427929,0.0218383718641598,-0.031268547151054656,0.04912152180222416,0.006403978924702151,9.802695952868122,5.140607723145257e-05,-0.0026069974857743537,-0.07824539469112989,0.9969307193236417,-8.975542622715267,-0.29736340425727903
92.279,0.02420926840321168,0.021178629750255418,-0.03150366900277487,0.05169256377395746,0.002677436087822457,9.798524893913315,5.091796601201509e-05,-0.002605724067353844,-0.07944984288049592,0.9968354578744227,-9.113994423257099,-0.29718683111748123
92.379,0.0328548681990383,0.020367209545821406,-0.03523480967502851,0.049117767978782555,-0.0010105180959773669,9.800074329217146,4.6377868789940786e-05,-0.0026062324873229177,-0.08068002339269181,0.9967366448699827,-9.255416878674653,-0.2972501940262284
92.479,0.024361479733103063,0.02604181784127741,-0.03578666000997458,0.05514594405013603,0.008765061178851391,9.794710741534624,4.4999885328989265e-05,-0.002606602661438893,-0.08189123976019116,0.9966378622388951,-9.394673906027773,-0.2972694628765477
92.579,0.03380247040347862,0.01931686462496704,-0.03283883066240169,0.047065304005969984,-0.007687112042652049,9.810644546747882,3.58436358941681e-05,-0.0026078419274410203,-0.08309966908850329,0.9965378281194832,-9.533622137267908,-0.29746206275417203
92.679,-0.0028971024735887202,-0.0013813066206681442,0.0003576674303815715,0.050383338664517295,-0.01212652413385831,9.850636088948288,3.570932456428004e-05,-0.00261566608715766,-0.08398536251575074,0.9964635547268464,-9.63547278367684,-0.2983309455654435
92.779,-0.012257501445679648,-0.006198877768927559,0.0006075669105482538,0.04658483907413444,0.019271230208292772,9.76861028478587,3.494913418998801e-05,-0.002611553573938099,-0.08414922217268855,0.9964497413187583,-9.654316062459301,-0.2978638725421367
92.879,-0.01209982099431442,-0.00626388574481625,0.0006539978985014435,0.051186034407554724,0.00517856342391435,9.799732159274862,3.4493579190838956e-05,-0.0026109808757411616,-0.08436489331388496,0.9964315061082707,-9.679118421841261,-0.29779656267932875
92.979,-0.006740153808062973,-0.0017241107904063424,0.001552445744388274,0.0560877887333054,-0.007269745553354688,9.79700713894118,3.4469290690573295e-05,-0.0026136271202062524,-0.08456094477235704,0.996414880651805,-9.701665263060512,-0.29809320297839614
93.079,0.04474150540725381,0.021593564044357402,-0.022154483753210035,0.06255070195744453,-0.013303206582865114,9.75745821010183,4.8918282847176204e-05,-0.002608046537042759,-0.08479292016584777,0.9963951808343968,-9.728347576144795,-0.297308799141104
93.179,-0.006891967150301056,-0.0068201233075575116,-0.00019610998707589466,0.032695670802657915,0.03041444922922941,9.85720112399334,3.337826687913619e-05,-0.0026111323407257262,-0.08504030814144455,0.9963740898201835,-9.756794877216672,-0.2978048766365641
93.279,-0.004502320986190175,-0.001654488964279695,0.0008995377126010733,0.05726345896581267,-0.0038169915116757196,9.797059063960283,3.312204035176926e-05,-0.0026134978544033356,-0.08525955689233436,0.9963553464956258,-9.78201088241416,-0.29807101666870145
93.379,-0.010173545228694523,-0.006016350694545057,0.00021776919222101722,0.046005754150861944,0.017610835138566493,9.79539727666748,3.168444479092243e-05,-0.0026117755353824456,-0.08549378373688675,0.9963352801978855,-9.808949373217214,-0.29788155953628564
93.479,-0.0003098665103882721,-0.007258379212215784,-0.0012448876134984787,0.048621682120689416,-0.0030611009915230986,9.819080293102523,3.122218538799177e-05,-0.0026121637649439626,-0.085706199763545,0.9963170293374152,-9.833380270421532,-0.2979241905543106
93.579,0.001125320000178224,-0.0025102222088572504,0.0006280088776234374,0.055538574706419964,-0.004175266544627547,9.809175671818236,3.047150137765682e-05,-0.002615015086339174,-0.08592490108222356,0.9962981843512493,-9.858534651402602,-0.29825069087652234
93.679,0.009171724743529543,0.003740702824097639,-0.0004158437113917703,0.05945933620506687,-0.0008288337672585347,9.747008772262028,3.0006027166054e-05,-0.002612953263408087,-0.08612362120806125,0.996281031358568,-9.88139095653405,-0.2980140586949798
93.779,0.0158469433894976,0.019527514526632393,-0.02244014939855056,0.05147950864284804,0.03138522486033564,9.791120193811098,3.5517572185370704e-05,-0.0026110017957189364,-0.08634911643400979,0.9962615176243589,-9.90732915499956,-0.2977301148627527
93.879,0.006257654776469907,0.0020670966900969974,0.00015845186857223084,0.04893550414840939,-0.021006074535710274,9.805633651645183,2.9553090177501473e-05,-0.0026137992576749777,-0.08655376242648764,0.9962437519954014,-9.930866694925378,-0.29810249063771826
93.979,0.025748217501785263,0.020151640767976237,-0.02534930332839945,0.051844047876808214,0.031152491564967834,9.80778661613075,3.501284414593218e-05,-0.002610376745401788,-0.08677765585788975,0.9962242835582545,-9.956621480363038,-0.2976508932015979
94.079,-0.0076098181751676095,-0.002602579818513294,0.0013141965442818547,0.04446889711144541,-0.006698300324447834,9.821363049043965,2.921624551453287e-05,-0.0026133198713954417,-0.08698473071515074,0.9962062167684328,-9.980439353047393,-0.29803842011256443
94.179,-0.0021734078193712454,-0.006957833212154274,0.0014517231594572651,0.04642164159819734,0.0076508719254403095,9.804898720983418,2.853703865147414e-05,-0.002612283827005084,-0.08721639634424676,0.9961859642494307,-10.007087540264456,-0.2979200970422089
94.279,0.0058336985279010345,0.0020083054440893427,0.0002037021909486563,0.06120819592279626,-0.011414701437042747,9.762753817285795,2.7513822950914793e-05,-0.0026138415017930914,-0.08741309622439059,0.996168719486844,-10.029714157090828,-0.29810235599619544
94.379,0.00967608338603844,0.009083851826072577,-0.003125746243285053,0.06141833825787368,0.015068429077287757,9.806123884568034,2.616233468097501e-05,-0.002613187796887571,-0.08765079719449954,0.9961478345688654,-10.057057459833075,-0.2980343040037139
94.479,-0.020419522551997273,-0.030954613907600907,-0.013573366639201128,1.0578330792676243,0.05626081536777735,9.74040092444596,-0.00027585146734681665,-0.0026690385553110587,-0.08809536726111786,0.9961084310486921,-10.10811310087441,-0.3074452475012612
94.579,0.026184487434151294,-0.05511370098984088,0.0002445836296216986,1.03377095970457,-0.12058313364796856,9.831593710449063,-0.000281282759657562,-0.002671277687135733,-0.08889609741441767,0.9960372829467851,-10.200230899686618,-0.3077596987227436
94.679,0.018163556415230736,-0.020032962965311076,0.001426003477433327,1.164533770523631,0.01524385904703776,9.839670562987836,-0.00027012257202414347,-0.00268088194929191,-0.08880792461095055,0.9960451257006712,-10.190090693909736,-0.30874191318179545
94.779,0.002386786060135752,0.05532259816434543,1.0164375514409865,2.2442792436692187,-1.6115738483364022,9.713970460593808,-0.0001879725393811064,-0.002675331570620065,-0.06938342491294683,0.9975864612226156,-7.957176005865298,-0.3073264932577795
94.879,0.023725834315016545,-0.0637158903788998,1.038090741580241,0.18941918526674173,0.4467468398586231,9.72267124436343,-4.150404848179218e-05,-0.002706884871292253,-0.01840188999741225,0.9998270057846161,-2.1088306015456553,-0.3102215324531612
94.979,-0.19566390429880318,0.008026127870480345,1.0316984156831739,0.34916986456851146,0.7094112339292887,9.939836021409475,-1.2779695517615678e-05,-0.00256160939093735,0.03287853508587549,0.9994560720334907,3.7683225399648785,-0.2933322823330025
95.079,0.07010431630894579,-0.012465861268408606,1.0333505156426703,0.240118275477577,0.27519991496366936,9.580303497382134,0.0003646919268051929,-0.0026375283912688343,0.08436529129621273,0.9964313363540355,9.679046748778976,-0.3046870163832176
95.179,0.04887184423607897,-0.024774529558182844,1.0062148596123583,0.29580893882500786,0.6129714790552415,9.905036415051116,0.00037708467381667284,-0.0026815286392888413,0.135757000383429,0.9907384640046025,15.604846244532128,-0.310302332223876
95.279,-0.12901255346619064,0.003351732727138637,1.1097313206644956,0.27080626769301497,0.6862971873002384,9.81817354102608,0.00025867534720753024,-0.002621868166924745,0.18638874145744982,0.9824725420856746,21.48436562871331,-0.3007042595671494
95.379,-0.12032898136822687,-0.06601923130381043,1.0502970915898275,0.16649071219617573,0.4758828823567341,9.89750143160548,0.0007305584560902085,-0.002570988603181451,0.2359193935752515,0.97176895198243,27.291715856222602,-0.30604798559286456
95.479,0.1898572758847607,0.04660772630508881,0.9542305174847482,0.2892815600738593,0.27507569799223797,9.685189071603109,0.0008608102030002534,-0.0024768280800052524,0.2852814497872755,0.958440200917995,33.151427551262096,-0.30016992667375253
95.579,-0.04180067037773076,0.03405307344006796,1.0530761661907886,0.47021083485687,0.8116280153194834,9.815049400219458,0.0006769848860573837,-0.0025198289509557235,0.3342834691587167,0.9424689673409599,39.05814319298237,-0.29807294822225866
95.679,-0.032195385381115445,-0.0662153742310769,1.0397639708518194,0.05532160214303007,0.49265271248663045,9.86252071669014,0.001039323427776267,-0.002505317017441775,0.38210794783651175,0.9241137156181721,44.928803434068044,-0.31081182643434924
95.779,0.0033822017982551183,-0.0032057890133407887,1.049679789392824,0.281965763295272,0.3780791052636437,9.804524590473482,0.0011399004233199168,-0.002450116218911892,0.4291669576992509,0.9032211357008361,50.82961518968697,-0.3096513167188109
95.879,-0.10052186489020279,-0.0900251494016139,1.0428667183323796,0.213625555120733,0.7760863447767383,9.744638426781933,0.0012693318719196403,-0.0023406580638737117,0.47561936838581437,0.8796471602481907,56.79958803986814,-0.30512118267185695
95.979,0.011714668479143129,0.05759808629487238,1.0292057302623976,0.3670220099651489,0.344053749251126,9.825730254754975,0.0014304502934829187,-0.0022788763487345764,0.5204486853699,0.8538887084575413,62.724948376905466,-0.30829664216765434
96.079,-0.004736696760617897,-0.05880483087549056,1.0274889644149874,0.22424035319458913,0.5739839747089537,9.807596526941204,0.0014992271922949,-0.0022531888925616415,0.5638580001979968,0.8258673205003066,68.64634921225269,-0.31010762344767256
96.179,0.11866897846251157,0.043151002100702086,0.9846214907988916,0.29496617212065207,0.4526036434096111,9.68820528500766,0.0016918529958333118,-0.002050756075999639,0.6054974863801379,0.7958427771992984,74.52957447031908,-0.3044130088496897
96.279,-0.03914887641208997,-0.006024846072453842,1.063176310167182,0.2836746158738978,0.6455965510286868,9.817751230736814,0.001718870816629623,-0.0020847098426864997,0.6452814049202521,0.7639401860958313,80.37391830513091,-0.30959913669141864
96.379,0.08714369290043247,0.04325476838268481,1.0124014661675802,0.23465109190339978,0.4280148991161158,9.90178336734632,0.0018288568868616087,-0.0019352179437398757,0.6837711413795992,0.7296916721673874,86.27845892942159,-0.3051165916256912
96.479,0.04814324618095927,0.023511258935815432,1.020172022938597,0.27979681066182416,0.5831666992643277,9.81610471739776,0.001897631574899386,-0.0018637582783370427,0.720576189413857,0.6933706661298059,92.20457396766459,-0.30477641830202734
96.579,-0.18857439625962802,-0.008776709360949236,1.0372736045314537,0.23777598858012378,0.6107860034888727,9.854497708259913,0.0019228633606401756,-0.0018450514168374202,0.7549232003073466,0.65580779197832,98.03782787290572,-0.30499985318993494
96.679,0.1085493863475716,0.05480110400194189,0.9817893432281644,0.3371031163095779,0.4024284674396609,9.611595363124819,0.0021490542653436633,-0.001542525126825336,0.7875125503601417,0.6162929378203705,103.9077977289975,-0.30287315172124946
96.779,0.06355951787041855,-0.08018304485632169,1.0651863109780342,0.27823469327246975,0.5199285160476218,9.90525173702183,0.0020569068354420778,-0.0016867644022705171,0.818050086144932,0.5751408353772065,109.78078364073272,-0.30398761081436476
96.879,-0.0317719826786203,-0.056456559807833366,1.0202505340865284,0.18388866541169172,0.7055884205039563,9.699914465582589,0.0022814145210436807,-0.0014687536383810877,0.8463275795303778,0.5326558607926745,115.62958938536093,-0.3109072485885469
96.979,-0.04922152301095903,-0.04200211415022675,1.0207240127902435,0.22101625071144143,0.39041016288851976,9.928630625909978,0.0023773768299712806,-0.001258968552687254,0.8725611395368267,0.4884975136556854,121.51599798070667,-0.3081851299884864
97.079,0.04736837855138072,0.12924339588713424,1.0351373475955077,0.5273856861090719,0.5265641459305505,9.594112227100819,0.002223280863676914,-0.0011103876746269689,0.8961956816560904,0.44365203058521974,127.32557076258354,-0.28477499987720556
97.179,0.0755839137375427,-0.03370920434317251,1.0226077810890424,0.07838557427820769,0.47875294686345515,9.809139016675074,0.0024800309927018533,-0.0010510160609285095,0.9176667814829563,0.3973416954891934,133.17561381515708,-0.3086486502850352
97.279,0.006793078692824161,-0.029832173576434803,1.0476239336737785,0.2656216332498593,0.5593284244287072,9.923391996521124,0.002529832911156818,-0.0009625691885835895,0.9369790663672943,0.34937501713126573,139.1016627866363,-0.3101662706786942
97.379,-0.19302356015332608,0.031070554168014394,1.045699297436097,0.3252150849601102,0.745136786210608,9.8029585976706,0.002382333903938307,-0.0010869785170184482,0.9537654793224144,0.300540435575246,145.01984008028444,-0.29780977245189294
97.479,-0.09957726397305731,-0.08466681096304571,1.0210182045470526,0.17932586934977124,0.3864615543610588,9.887807450373124,0.0026091102332691466,-0.0005063128952088059,0.9679208376428807,0.2512412948695873,150.8978891031023,-0.30396915771067257
97.579,0.09056731901483886,-0.03404850182486579,1.024579970916113,0.2952453504828224,0.34989112001724715,9.683796018804205,0.0026303465380927583,-0.00046808492676198596,0.9795553517926866,0.20115709022526893,156.79063306562142,-0.3060444127947393
97.679,-0.03086339655110742,-0.04156453201441797,1.0825613222363426,0.3889952805656514,0.7309559427469045,9.722890909284027,0.0026229890333710946,-0.0004904318436812971,0.9886802936288884,0.150013854010329,162.74450718883824,-0.3056021413344634
97.779,0.00012675934812659065,0.07117782289751641,1.0276456061386863,0.199139527163097,0.5422534358906118,9.940316354371893,0.0026545745457238375,-0.00027380916168397076,0.9950957980449671,0.09887988155218672,168.65061703555816,-0.3058039462246761
97.879,-0.03603871642077366,0.029391527200116386,1.0365472518671632,0.23426419745459515,0.5132816207777386,9.850774235030288,0.0026460226629523523,-0.0001676845382567344,0.9988522601886081,0.047823976853371766,174.5176779364463,-0.3037842259897337
97.979,0.06896780366488102,0.0467065682043725,1.0382937323463906,0.3282759923127489,0.41863398865968676,9.6752027106182,0.0026204505611325036,0.00010477922508811021,0.9999906729077084,-0.0034316698208292076,-179.60678624797788,-0.30032129300703364
98.079,-0.005135837106828647,-0.007441655645807866,1.019504895175289,0.2526391246359945,0.6778775380888237,9.802322536520784,0.0026581074710626787,0.00011273600231188424,0.9984912050666589,-0.05484738061017415,-173.7117653184672,-0.3048470945970114
98.179,-0.062271784810473775,-0.048126524019650424,1.0602569178845456,0.19322266587452,0.5137226573027305,9.877942121553856,0.0026359258544844714,0.0002719827347651577,0.9943453505062277,-0.10616167786413579,-167.81175436948214,-0.30365699345564917
98.279,0.10325004249447631,-0.0025629067386480006,1.0039976353116864,0.36644213065964537,0.3945697690297153,9.71203427463804,0.0026168411206701674,0.0004251653954870532,0.9876241162980962,-0.15681701528641692,-161.95555412873165,-0.30379837924789066
98.379,-0.07783194945368335,0.022722046281149225,1.0223930055063504,0.14928010663356955,0.7594928740882502,9.884651974370643,0.0026060078381454047,0.0005263008598516124,0.9782354115895603,-0.20748111056854296,-156.05034703694335,-0.30464156378106544
98.479,0.007096125159483371,0.009854130673556264,0.9853604039618817,0.3356257314726704,0.49952997784926517,9.67968152109277,0.0025739744407887516,0.000681895027095055,0.9664202153998295,-0.25695306369315296,-150.22120280387998,-0.30513079791513853
98.579,-0.03252223145396551,-0.021502119034366794,1.0757478580794793,0.17604254005953873,0.4924442001418901,9.990319334730883,0.002496560222445575,0.0006142336914650048,0.951972908727997,-0.30617147311920584,-144.3425125612087,-0.2938963837230609
98.679,-0.13280547232495743,-0.08258687943624879,1.079392328672016,0.1845430596468775,0.5993803740284718,9.786222274248349,0.0023851936188555266,0.0010138514439869343,0.9351027184741473,-0.3543673078303216,-138.49053840966707,-0.2967564337013002
98.779,0.1224255772772349,-0.0291136584318798,0.9921169141073718,0.3443923911396435,0.23165915016614846,9.597629249445365,0.002386194020082395,0.0011313183875947509,0.9155274106652324,-0.4022469223218735,-132.56240782325085,-0.30248821321418246
98.879,0.07402401953486702,-0.06296340417811258,1.061180626835698,0.32648728073222255,0.5576336686475439,9.956335932294932,0.0024558675341895125,0.000981004845142996,0.8933787919599949,-0.4492964950010721,-126.60261642807237,-0.3019251754884129
98.979,-0.07869987708570765,0.07213221435863469,1.1097426229798282,0.24348910025217105,0.6855922114819977,9.782997139283466,0.0023288274866218217,0.0012952964695110666,0.8689929745223125,-0.4948172480830242,-120.68435977168278,-0.30535010743175495
99.079,-0.07588301762053154,-0.11253086249094647,1.0374278990176327,0.19517130492852353,0.475095259114412,9.822426923056728,0.0021485300845115922,0.0015179965049890698,0.8422822821237177,-0.5390302744053888,-114.76448292936783,-0.30113825129343347
99.179,0.13042675264784692,-0.018013501153646874,1.0020277351835163,0.3863271756420492,0.4178361151362718,9.771709005079504,0.0020859895688227696,0.0014335696054115546,0.813400024940343,-0.5816992289428914,-108.85943114041189,-0.28999240150868816
99.279,0.03643659883237864,0.01989924145362213,1.048598654811077,0.33055418997532315,0.5885819492752712,9.784889525742456,0.0020763122914329592,0.0016584811790977517,0.7821218343044597,-0.6231198718317964,-102.91103124650947,-0.30451266028365226
99.379,0.01677521841372407,-0.012722791757401757,1.0176924927688993,0.2642582693778276,0.6077376829222895,9.767441087396524,0.002004471730677784,0.0017575809182986484,0.7490938040456605,-0.6624585766240769,-97.02433953064282,-0.30548671947391437
99.479,-0.12973499652750475,-0.03020131441238387,1.081657355526359,0.20227385390848196,0.5970105041510944,9.769666350916275,0.0019366055356215678,0.0018013966430282945,0.7138494822495272,-0.7002941676332998,-91.09836575415721,-0.30297604196319255
99.579,0.06598144811591755,0.07564694006913654,1.074176477015164,0.37904963137979025,0.3305966099419046,9.821359615758738,0.0016525153582306773,0.002002639117643976,0.6765848028980359,-0.7363601449813679,-85.1550769216217,-0.29710635118836454
99.679,0.08971654055156347,0.013134056932957883,0.9418073198508694,0.15506630547458702,0.6928080498921494,9.779470677047419,0.0016777478046554723,0.0020780736784802765,0.6378877572853446,-0.770124714496012,-79.26933797078587,-0.3060286049432214
99.779,-0.05679648767342847,-0.02489779505394353,1.033395906585619,0.2738865968135857,0.5695032645013518,9.82591130738651,0.001642074680743326,0.00217031713729173,0.5978666135575966,-0.8015909840482476,-73.43482549848333,-0.31185654083768816
99.879,-0.032583429216009235,0.010331850161720108,1.0840445456330285,0.30472126332039945,0.48003641723251883,9.699073514787479,0.0015429159977069422,0.0021992546476687675,0.5560169400839604,-0.8311666168879069,-67.56183366076483,-0.3077754401556618
99.979,-0.03733853131817702,-0.016351172655944164,1.0430377355632583,0.19576475456164896,0.5789656813753656,9.995666344159758,0.0013596522109683069,0.0022900026716193337,0.5133576087819414,-0.8581706547880303,-61.77572243338302,-0.3051817861682792
100.079,0.09965967714980244,-0.023344643770434298,1.0053289787981365,0.33718997324743033,0.3419958638380372,9.648768599974119,0.0012652684351143865,0.0024025204634658998,0.4684205905389586,-0.8835014303046391,-55.86387112059346,-0.31115291248439436
100.179,-0.030215396787249837,-0.030773329766010216,1.0280482375866469,0.28948190182599115,0.7280629889205884,9.84092576719196,0.001207550185967061,0.002449204129893519,0.42285492139882935,-0.9061932788707209,-50.03010557314032,-0.3128446306003104
100.279,-0.0995931517039244,-0.053506814219761105,1.0388828892726756,0.21182081244208356,0.5571998011234366,9.927879061649573,0.0009606740908771214,0.0025326978788876983,0.37601179138566904,-0.9266109190408267,-44.17391294637153,-0.3103212224124881
